Id,SalePrice
2735,128009.30523796109
2736,147336.427043098
2737,121968.30147546239
2738,136754.28511526913
2739,166050.7129970164
2740,144583.4944949727
2741,152257.99586517343
2742,145505.66707873234
2743,146318.99236405344
2744,162299.27038385643
2745,148082.27126355545
2746,120956.72926126308
2747,179063.1599030671
2748,131200.8150057375
2749,133378.94435457428
2750,139846.46196033483
2751,110233.05271082226
2752,245118.6982177563
2753,164309.16450565998
2754,228368.06699295616
2755,145058.39438235885
2756,81123.94324304689
2757,63871.28432623562
2758,67530.19135178198
2759,118905.77540132166
2760,166760.26413424042
2761,145777.8870955144
2762,156563.20354681482
2763,231782.97051600588
2764,172452.87725527133
2765,326759.3931195232
2766,139094.8499454374
2767,93252.43393702304
2768,123883.49324075211
2769,146527.15128436155
2770,153003.02828690584
2771,116513.02351025821
2772,112469.58896617929
2773,165729.9672972623
2774,153928.16168758977
2775,144994.84213931314
2776,126532.58892163684
2777,148258.33218296283
2778,89757.07003654962
2779,130503.34972912399
2780,125614.82561200179
2781,99030.07409915102
2782,91534.3743565897
2783,91943.52091400806
2784,130766.5239886842
2785,184994.45841657964
2786,72856.39568646552
2787,120715.18718930297
2788,76275.11442684686
2789,221024.94280901933
2790,106660.04487748136
2791,138672.56313577006
2792,62713.42740184082
2793,134269.56565902356
2794,99799.64982344503
2795,117465.49299045865
2796,102822.13978320466
2797,234158.4971268337
2798,136611.78722128374
2799,121698.11213887302
2800,81298.86575083112
2801,121561.77728826951
2802,126604.54789666893
2803,235722.99184290768
2804,133355.35248958546
2805,113744.14136560804
2806,118827.5208443403
2807,142076.81387146877
2808,147593.8027403365
2809,139353.4942261063
2810,136370.03214091182
2811,178302.45361236515
2812,153114.56422485356
2813,161409.76855694928
2814,161263.09806485238
2815,102867.65731404987
2816,221772.20471879543
2817,143044.44481707033
2818,129878.38304885253
2819,146858.2444594097
2820,128407.32802276232
2821,114185.98708100045
2822,121850.59776061251
2823,315976.7179725293
2824,155720.57067078783
2825,111246.07811574219
2826,141594.7711020063
2827,164729.19697630225
2828,244028.29395710357
2829,196962.7161953715
2830,258085.94976818463
2831,192165.4945838345
2832,251758.0946777722
2833,271465.7702111812
2834,248058.63558413612
2835,235520.193634297
2836,182578.144245029
2837,170338.01377150437
2838,147960.53695620195
2839,180294.96388100428
2840,200308.21566095084
2841,189603.2081144257
2842,225015.79741002125
2843,148521.46384084068
2844,148248.62609966437
2845,119738.81343177638
2846,213679.75481024798
2847,197000.7642312423
2848,239073.16920988655
2849,224746.0104226542
2850,267361.59986861283
2851,243058.69860059302
2852,222602.27956556575
2853,230888.39198861705
2854,141190.53083834017
2855,206250.4000876873
2856,208724.71763315581
2857,174819.67407135488
2858,204782.1804402344
2859,134096.37088613518
2860,130189.17652225451
2861,149862.44883039492
2862,202975.73893621788
2863,119783.4789289743
2864,283341.1311755944
2865,144057.14360909216
2866,153770.0763113796
2867,101644.11806249118
2868,118749.5502985747
2869,129602.92530421086
2870,156772.61921675265
2871,110053.7658973559
2872,67249.64507285802
2873,105288.92393117525
2874,118516.37235691861
2875,138092.49862870964
2876,156076.5124604545
2877,128926.38692067833
2878,159570.15335955235
2879,108481.60287845651
2880,116597.81032520195
2881,150905.91313736353
2882,147908.065884091
2883,168106.3092569554
2884,166120.69336057873
2885,155270.3702921319
2886,155885.7208259899
2887,127463.89009922292
2888,166845.07935030572
2889,62334.54697298155
2890,86305.22612137058
2891,138281.65009840325
2892,66470.36563202569
2893,100212.33705401981
2894,64876.5325573641
2895,312406.3561770152
2896,307700.88675548835
2897,179272.20872518455
2898,173025.4367659554
2899,262941.24930658366
2900,162835.7486363388
2901,157488.31564665757
2902,205676.12467590804
2903,313585.26779953804
2904,362697.1972561362
2905,107440.69230566958
2906,201385.2855950238
2907,104753.07523688779
2908,132725.17893702514
2909,138408.11082573896
2910,80476.15152806914
2911,100116.28446085106
2912,145981.1089541886
2913,99268.03762979261
2914,94460.7123192551
2915,94460.7123192551
2916,92267.61557934796
2917,152177.28697793593
2918,114181.13995625154
2919,217890.49799476872
